Id,SalePrice
2735,136364.47899561108
2736,137990.53728568353
2737,122569.49289184868
2738,135779.27384056422
2739,162833.49489099684
2740,134284.1852496976
2741,150049.56899632717
2742,153904.51807002907
2743,155356.56622922095
2744,161270.73303707276
2745,141900.27582865182
2746,136933.09796102694
2747,138902.3653839177
2748,121421.51907710615
2749,128179.77902839847
2750,132965.8634204742
2751,135532.76990712143
2752,193097.10850993393
2753,146269.55317421272
2754,203280.31266696044
2755,133812.98590252385
2756,92533.50785615826
2757,68433.01504205189
2758,85372.23366061434
2759,156579.86340630517
2760,124241.31737899219
2761,143854.76865321683
2762,143648.4817816521
2763,189050.1640855749
2764,143808.08625740398
2765,284149.81783590675
2766,137726.95948112928
2767,87387.31610433431
2768,130009.85185704724
2769,131990.2678596728
2770,139664.59321473152
2771,109080.53643709826
2772,112041.85669116506
2773,160637.42125862284
2774,142487.8106932058
2775,124100.89018735779
2776,140522.23768619352
2777,143077.81226225133
2778,103175.50799451699
2779,130061.06788470564
2780,100139.76188907798
2781,94694.70399300783
2782,93774.68012131695
2783,94423.11342200279
2784,120579.11561020964
2785,135953.43385245028
2786,66858.76593499561
2787,127707.52226630274
2788,75085.70452141587
2789,169187.88582742566
2790,93750.84940673801
2791,110770.29214239004
2792,58410.54178114252
2793,165159.62976115788
2794,98110.04589013079
2795,120166.89845262843
2796,97619.35813277817
2797,195841.5896617983
2798,107001.95769140776
2799,116810.95210513746
2800,65943.57573486607
2801,107706.50088300007
2802,134211.019615829
2803,165191.79893930742
2804,128986.07175554118
2805,98557.17416866898
2806,80484.62220033437
2807,155435.3562593112
2808,146980.57536231418
2809,133980.5128061104
2810,128758.2818929946
2811,158540.25496662912
2812,156616.08790239997
2813,155887.71848042606
2814,156164.76695926202
2815,109073.5139408304
2816,239251.85857780877
2817,153193.34763820557
2818,130452.31697961205
2819,165463.12202207572
2820,139924.7640170673
2821,111160.45214539819
2822,190701.68371228772
2823,296153.09541816026
2824,180247.80812049232
2825,142540.2737227269
2826,130807.24110894941
2827,139718.4511544063
2828,218777.80061425196
2829,209413.49188964695
2830,233594.3440573725
2831,175254.49402974406
2832,249531.71596056924
2833,292918.187280965
2834,216732.11628077485
2835,220249.78881443138
2836,192455.817006493
2837,158435.03472436892
2838,152341.79454151404
2839,178186.82102118907
2840,200637.85305489835
2841,207423.98518729158
2842,234197.70681343344
2843,148086.41698713804
2844,167386.7268120609
2845,123604.82759040421
2846,210773.26715747686
2847,206646.51257620726
2848,218242.9344251315
2849,201076.410458042
2850,279511.0770823967
2851,223929.88685429344
2852,237973.51931783368
2853,239131.93398238462
2854,141074.8122494705
2855,199998.4075099935
2856,201847.29452801318
2857,189382.00769062008
2858,202891.29613917085
2859,118215.80945662738
2860,121184.30486298565
2861,126185.75071604352
2862,195307.19544292366
2863,127830.63872542296
2864,251194.61924931718
2865,136215.8054348913
2866,142416.93194825653
2867,97194.89557826382
2868,99548.69490581845
2869,108058.26813996595
2870,123867.01718773607
2871,81959.67086510392
2872,50028.669201508776
2873,101875.46921255137
2874,145851.0471091087
2875,120734.01361476534
2876,160776.3023463913
2877,140929.66775386894
2878,161645.7527416688
2879,140223.97065643495
2880,106626.54056575336
2881,150021.40083951538
2882,179388.3768729926
2883,193837.3451201812
2884,196189.87942393692
2885,185944.49362992315
2886,225625.564868723
2887,98911.20894619159
2888,140532.07347088782
2889,57612.01241176117
2890,78686.84935979766
2891,136355.80325596943
2892,45657.73470846639
2893,81021.88069368228
2894,52453.15403497717
2895,329134.78430085245
2896,282178.626883543
2897,209185.92274701493
2898,147627.7738851504
2899,213024.7571055934
2900,157376.93293821753
2901,208620.87214910862
2902,188106.58880301102
2903,338450.0318566371
2904,349230.0673736951
2905,83462.2381348373
2906,191605.00326211922
2907,110105.10610639802
2908,131491.63070479844
2909,149871.60885483067
2910,77920.15767623263
2911,81583.11204113725
2912,146794.00166484027
2913,82259.36470509724
2914,77406.03929549325
2915,84039.26636137685
2916,82439.05191520842
2917,166792.3536626804
2918,120166.99996949943
2919,225201.63936616704
